seed,epoch_label,epoch,batch_index,sample_index,image,valid,cosine,norm_ratio,task_norm,kd_norm,dot,task_loss_batch,kd_raw_batch,kd_weighted_batch,task_items
20260824,early,9,2,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000399784.jpg,True,0.006924494635313749,0.009949017316102982,0.2709064781665802,0.002695253351703286,5.05600019096164e-06,25.905004501342773,0.5032258033752441,0.30193549394607544,"[2.693256378173828,4.312107563018799,0.02238421142101288,0.910590410232544]"
20260824,early,9,2,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000268809.jpg,True,-0.009521993808448315,0.024266470223665237,0.10448091477155685,0.0025353829842060804,-2.5223680495400913e-06,25.905004501342773,0.5032258033752441,0.30193549394607544,"[2.693256378173828,4.312107563018799,0.02238421142101288,0.910590410232544]"
20260824,early,9,3,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000469798.jpg,True,-0.00806260947138071,0.006483783479779959,0.44470205903053284,0.0028833518736064434,-1.0338139873056207e-05,25.71482276916504,0.5367226600646973,0.3220336139202118,"[2.8463032245635986,3.660663366317749,0.024113737046718597,0.9347402453422546]"
20260824,early,9,3,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000341797.jpg,True,-0.02156708762049675,0.013647201471030712,0.19068217277526855,0.002602278022095561,-1.0701762221287936e-05,25.71482276916504,0.5367226600646973,0.3220336139202118,"[2.8463032245635986,3.660663366317749,0.024113737046718597,0.9347402453422546]"
20260824,early,9,3,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000172342.jpg,True,-0.00362207368016243,0.008822701871395111,0.275005042552948,0.0024262876249849796,-2.4167973151634214e-06,25.71482276916504,0.5367226600646973,0.3220336139202118,"[2.8463032245635986,3.660663366317749,0.024113737046718597,0.9347402453422546]"
20260824,early,9,3,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000098596.jpg,True,0.000998848583549261,0.015970200300216675,0.1565064638853073,0.0024994395207613707,3.907280188286677e-07,25.71482276916504,0.5367226600646973,0.3220336139202118,"[2.8463032245635986,3.660663366317749,0.024113737046718597,0.9347402453422546]"
20260824,early,9,4,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000345635.jpg,True,-0.001929106772877276,0.016262944787740707,0.16116861999034882,0.002621076302602887,-8.149227141984738e-07,23.95443344116211,0.5689034461975098,0.34134209156036377,"[2.5401265621185303,3.529343843460083,0.02427443489432335,0.9146227240562439]"
20260824,early,9,4,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000348684.jpg,True,0.01379308756440878,0.015665855258703232,0.17934225499629974,0.0028095499146729708,6.949936960154446e-06,23.95443344116211,0.5689034461975098,0.34134209156036377,"[2.5401265621185303,3.529343843460083,0.02427443489432335,0.9146227240562439]"
20260824,early,9,4,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000124311.jpg,True,-0.0037549983244389296,0.017872683703899384,0.1522514373064041,0.00272114179097116,-1.555687276777462e-06,23.95443344116211,0.5689034461975098,0.34134209156036377,"[2.5401265621185303,3.529343843460083,0.02427443489432335,0.9146227240562439]"
20260824,early,9,4,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000178690.jpg,True,0.011744414456188679,0.009254226461052895,0.3003004491329193,0.002779048401862383,9.801295163924806e-06,23.95443344116211,0.5689034461975098,0.34134209156036377,"[2.5401265621185303,3.529343843460083,0.02427443489432335,0.9146227240562439]"
20260824,early,9,5,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000241623.jpg,True,-0.026736510917544365,0.053113438189029694,0.05564895272254944,0.0029557072557508945,-4.397675184009131e-06,22.76681137084961,0.5419206619262695,0.3251523971557617,"[2.122277021408081,3.4802286624908447,0.027131881564855576,0.9190171360969543]"
20260824,early,9,5,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000168738.jpg,True,0.006371535360813141,0.007327031809836626,0.32913291454315186,0.002411567373201251,5.057254384155385e-06,22.76681137084961,0.5419206619262695,0.3251523971557617,"[2.122277021408081,3.4802286624908447,0.027131881564855576,0.9190171360969543]"
20260824,early,9,5,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000358580.jpg,True,0.005783091299235821,0.00642310781404376,0.4584544003009796,0.002944702049717307,7.807239853718784e-06,22.76681137084961,0.5419206619262695,0.3251523971557617,"[2.122277021408081,3.4802286624908447,0.027131881564855576,0.9190171360969543]"
20260824,early,9,5,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000550760.jpg,True,0.003461139975115657,0.006224974524229765,0.40625354647636414,0.0025289179757237434,3.5559123716666363e-06,22.76681137084961,0.5419206619262695,0.3251523971557617,"[2.122277021408081,3.4802286624908447,0.027131881564855576,0.9190171360969543]"
20260824,early,9,6,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000306710.jpg,True,-0.0036046854220330715,0.04011102393269539,0.07485853880643845,0.0030026526656001806,-8.102402375698148e-07,22.62224006652832,0.5312748551368713,0.31876492500305176,"[2.2288808822631836,2.874154567718506,0.030810728669166565,0.9210540056228638]"
20260824,early,9,6,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000523220.jpg,True,-0.002133046742528677,0.005411182064563036,0.5054067373275757,0.0027348478324711323,-2.9483196613000473e-06,22.62224006652832,0.5312748551368713,0.31876492500305176,"[2.2288808822631836,2.874154567718506,0.030810728669166565,0.9210540056228638]"
20260824,early,9,6,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000009885.jpg,True,0.012445981614291668,0.006681215483695269,0.36291083693504333,0.0024246855173259974,1.09517750388477e-05,22.62224006652832,0.5312748551368713,0.31876492500305176,"[2.2288808822631836,2.874154567718506,0.030810728669166565,0.9210540056228638]"
20260824,early,9,6,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000501695.jpg,True,0.015111861750483513,0.01734990067780018,0.1413383036851883,0.0024522054009139538,5.2376285566424485e-06,22.62224006652832,0.5312748551368713,0.31876492500305176,"[2.2288808822631836,2.874154567718506,0.030810728669166565,0.9210540056228638]"
20260824,early,9,7,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000224366.jpg,True,0.005416502710431814,0.012115432880818844,0.21869148313999176,0.0026495419442653656,3.138496140309144e-06,20.798234939575195,0.5334858894348145,0.3200915455818176,"[2.757532835006714,2.491800546646118,0.018138747662305832,0.9022727012634277]"
20260824,early,9,7,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000277912.jpg,True,0.0025347513146698475,0.012392725795507431,0.22608621418476105,0.0028018243610858917,1.605647867108928e-06,20.798234939575195,0.5334858894348145,0.3200915455818176,"[2.757532835006714,2.491800546646118,0.018138747662305832,0.9022727012634277]"
20260824,early,9,7,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000441240.jpg,True,-0.010323555208742619,0.01268976554274559,0.21408209204673767,0.002716651652008295,-6.004039732943056e-06,20.798234939575195,0.5334858894348145,0.3200915455818176,"[2.757532835006714,2.491800546646118,0.018138747662305832,0.9022727012634277]"
20260824,early,9,7,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000142318.jpg,True,-0.013981330208480358,0.014510910026729107,0.1929047405719757,0.0027992234099656343,-7.5496868703339715e-06,20.798234939575195,0.5334858894348145,0.3200915455818176,"[2.757532835006714,2.491800546646118,0.018138747662305832,0.9022727012634277]"
20260824,early,9,8,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000171384.jpg,True,0.021289333701133728,0.011275590397417545,0.2553272545337677,0.002878965577110648,1.56493279064307e-05,19.408218383789062,0.5511322617530823,0.33067935705184937,"[2.227025270462036,2.7938101291656494,0.025451363995671272,0.9209065437316895]"
20260824,early,9,8,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000574145.jpg,True,0.021877795457839966,0.12144403159618378,0.022242678329348564,0.0027012405917048454,1.314479732172913e-06,19.408218383789062,0.5511322617530823,0.33067935705184937,"[2.227025270462036,2.7938101291656494,0.025451363995671272,0.9209065437316895]"
20260824,early,9,8,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000380034.jpg,True,-0.021523920819163322,0.010105717927217484,0.25258558988571167,0.0025525586679577827,-1.3877322999178432e-05,19.408218383789062,0.5511322617530823,0.33067935705184937,"[2.227025270462036,2.7938101291656494,0.025451363995671272,0.9209065437316895]"
20260824,early,9,8,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000039743.jpg,True,0.007849632762372494,0.006844693794846535,0.40319618582725525,0.0027597544249147177,8.73446242621867e-06,19.408218383789062,0.5511322617530823,0.33067935705184937,"[2.227025270462036,2.7938101291656494,0.025451363995671272,0.9209065437316895]"
20260824,early,9,9,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000101892.jpg,True,-0.009254739619791508,0.009847737848758698,0.32353925704956055,0.003186129732057452,-9.540137398289517e-06,26.185779571533203,0.5365651249885559,0.321939080953598,"[2.509103536605835,3.4872679710388184,0.02636856585741043,0.9171306490898132]"
20260824,early,9,9,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000043202.jpg,True,0.010556318797171116,0.08220034837722778,0.03495641425251961,0.0028734293300658464,1.0603271221043542e-06,26.185779571533203,0.5365651249885559,0.321939080953598,"[2.509103536605835,3.4872679710388184,0.02636856585741043,0.9171306490898132]"
20260824,early,9,9,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000469514.jpg,True,0.0337439700961113,0.0075506302528083324,0.37330228090286255,0.0028186675626784563,3.5505912819644436e-05,26.185779571533203,0.5365651249885559,0.321939080953598,"[2.509103536605835,3.4872679710388184,0.02636856585741043,0.9171306490898132]"
20260824,early,9,9,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000278763.jpg,True,0.04658820480108261,0.004426318686455488,0.5791642665863037,0.0025635657366365194,6.917070277268067e-05,26.185779571533203,0.5365651249885559,0.321939080953598,"[2.509103536605835,3.4872679710388184,0.02636856585741043,0.9171306490898132]"
20260824,early,9,10,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000478105.jpg,True,0.00406242860481143,0.006748040206730366,0.35872480273246765,0.002420689444988966,3.527655735524604e-06,25.18243980407715,0.5597152709960938,0.3358291685581207,"[1.8905404806137085,4.104458808898926,0.03711933270096779,0.9156357049942017]"
20260824,early,9,10,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000189770.jpg,True,0.05094527825713158,0.004109338857233524,0.6804234385490417,0.002796090440824628,9.692469029687345e-05,25.18243980407715,0.5597152709960938,0.3358291685581207,"[1.8905404806137085,4.104458808898926,0.03711933270096779,0.9156357049942017]"
20260824,early,9,10,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000572152.jpg,True,0.007453788537532091,0.006862833630293608,0.4804316759109497,0.003297122661024332,1.1807115697592963e-05,25.18243980407715,0.5597152709960938,0.3358291685581207,"[1.8905404806137085,4.104458808898926,0.03711933270096779,0.9156357049942017]"
20260824,early,9,10,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000460950.jpg,True,0.0037575664464384317,0.0033880192786455154,0.7645735740661621,0.002590389922261238,7.442024070769548e-06,25.18243980407715,0.5597152709960938,0.3358291685581207,"[1.8905404806137085,4.104458808898926,0.03711933270096779,0.9156357049942017]"
20260824,early,9,11,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000148077.jpg,True,0.015925923362374306,0.005194985773414373,0.5566235780715942,0.002891651587560773,2.5633751647546887e-05,18.914976119995117,0.5357381105422974,0.3214428722858429,"[1.4145357608795166,3.095928192138672,0.0243866927921772,0.9220463037490845]"
20260824,early,9,11,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000315221.jpg,True,0.02847548946738243,0.004673230927437544,0.5956916809082031,0.002783804666250944,4.722059748019092e-05,18.914976119995117,0.5357381105422974,0.3214428722858429,"[1.4145357608795166,3.095928192138672,0.0243866927921772,0.9220463037490845]"
20260824,early,9,11,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000261696.jpg,True,0.02588525600731373,0.003646914381533861,0.722842276096344,0.0026361439377069473,4.932477531838231e-05,18.914976119995117,0.5357381105422974,0.3214428722858429,"[1.4145357608795166,3.095928192138672,0.0243866927921772,0.9220463037490845]"
20260824,early,9,11,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000477172.jpg,True,0.009047389961779118,0.010229932144284248,0.2904302179813385,0.002971081295982003,7.806918802089058e-06,18.914976119995117,0.5357381105422974,0.3214428722858429,"[1.4145357608795166,3.095928192138672,0.0243866927921772,0.9220463037490845]"
20260824,early,9,12,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000087671.jpg,True,0.0014940110268071294,0.008506542071700096,0.3079093396663666,0.0026192436926066875,1.2049043789374991e-06,22.76404571533203,0.5132663249969482,0.30795979499816895,"[2.50270414352417,3.0973360538482666,0.023317962884902954,0.9153766632080078]"
20260824,early,9,12,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000092634.jpg,True,-0.00996105931699276,0.013429133221507072,0.20660507678985596,0.0027745270635932684,-5.709991455660202e-06,22.76404571533203,0.5132663249969482,0.30795979499816895,"[2.50270414352417,3.0973360538482666,0.023317962884902954,0.9153766632080078]"
20260824,early,9,12,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000177705.jpg,True,0.0004238806141074747,0.0076956613920629025,0.3760194182395935,0.0028937181923538446,4.612220436683856e-07,22.76404571533203,0.5132663249969482,0.30795979499816895,"[2.50270414352417,3.0973360538482666,0.023317962884902954,0.9153766632080078]"
20260824,early,9,12,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000222228.jpg,True,0.007152495440095663,0.007853357121348381,0.32876884937286377,0.0025819391012191772,6.071475127100712e-06,22.76404571533203,0.5132663249969482,0.30795979499816895,"[2.50270414352417,3.0973360538482666,0.023317962884902954,0.9153766632080078]"
20260824,early,9,13,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000115370.jpg,True,0.00798105075955391,0.005632751155644655,0.4415760636329651,0.002487288089469075,8.765802704147063e-06,25.569990158081055,0.5422731041908264,0.3253638744354248,"[2.727153778076172,3.180837869644165,0.029048051685094833,0.9227500557899475]"
20260824,early,9,13,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000400606.jpg,True,0.048797789961099625,0.010596714913845062,0.2584024667739868,0.002738217357546091,3.45274675055407e-05,25.569990158081055,0.5422731041908264,0.3253638744354248,"[2.727153778076172,3.180837869644165,0.029048051685094833,0.9227500557899475]"
20260824,early,9,13,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000205010.jpg,True,0.0027474614325910807,0.01342241745442152,0.19640742242336273,0.002636262448504567,1.422584773536073e-06,25.569990158081055,0.5422731041908264,0.3253638744354248,"[2.727153778076172,3.180837869644165,0.029048051685094833,0.9227500557899475]"
20260824,early,9,13,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000515191.jpg,True,0.0009867508197203279,0.006544230040162802,0.3916495442390442,0.002563044661656022,9.905155593514792e-07,25.569990158081055,0.5422731041908264,0.3253638744354248,"[2.727153778076172,3.180837869644165,0.029048051685094833,0.9227500557899475]"
20260824,early,9,14,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000190942.jpg,True,-0.027946962043642998,0.007036616560071707,0.39083951711654663,0.0027501878794282675,-3.0039689590921625e-05,23.02219009399414,0.5693075656890869,0.34158456325531006,"[2.724655866622925,2.963789701461792,0.02517060376703739,0.9261791706085205]"
20260824,early,9,14,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000397211.jpg,True,0.009413112886250019,0.022535478696227074,0.1300584226846695,0.0029309287201613188,3.588202844184707e-06,23.02219009399414,0.5693075656890869,0.34158456325531006,"[2.724655866622925,2.963789701461792,0.02517060376703739,0.9261791706085205]"
20260824,early,9,14,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000039606.jpg,True,0.037091851234436035,0.007809379603713751,0.3552369475364685,0.002774180145934224,3.655369800981134e-05,23.02219009399414,0.5693075656890869,0.34158456325531006,"[2.724655866622925,2.963789701461792,0.02517060376703739,0.9261791706085205]"
20260824,early,9,14,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000447118.jpg,True,0.0014301707269623876,0.020158842206001282,0.1263613998889923,0.002547299489378929,4.603438128469861e-07,23.02219009399414,0.5693075656890869,0.34158456325531006,"[2.724655866622925,2.963789701461792,0.02517060376703739,0.9261791706085205]"
20260824,early,9,15,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000435454.jpg,True,0.00022750678181182593,0.01065616961568594,0.2660582959651947,0.002835162216797471,1.7161255527753383e-07,22.50470733642578,0.5480561852455139,0.3288337290287018,"[2.1863410472869873,3.3724777698516846,0.023967687040567398,0.937659740447998]"
20260824,early,9,15,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000175227.jpg,True,0.009115643799304962,0.00871681421995163,0.28288283944129944,0.0024658371694386005,6.35855394648388e-06,22.50470733642578,0.5480561852455139,0.3288337290287018,"[2.1863410472869873,3.3724777698516846,0.023967687040567398,0.937659740447998]"
20260824,early,9,15,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000028359.jpg,True,0.003397341351956129,0.005916358903050423,0.4482792317867279,0.0026521808467805386,4.039158739033155e-06,22.50470733642578,0.5480561852455139,0.3288337290287018,"[2.1863410472869873,3.3724777698516846,0.023967687040567398,0.937659740447998]"
20260824,early,9,15,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000205435.jpg,True,-0.0014463297557085752,0.007743361406028271,0.3422591984272003,0.0026502367109060287,-1.3119192772137467e-06,22.50470733642578,0.5480561852455139,0.3288337290287018,"[2.1863410472869873,3.3724777698516846,0.023967687040567398,0.937659740447998]"
20260824,middle,24,0,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000055118.jpg,True,0.004449538886547089,0.0070751626044511795,0.21856455504894257,0.001546379760839045,1.5038719993754057e-06,20.549659729003906,0.4129512906074524,0.2477707862854004,"[2.672821044921875,2.6389260292053223,0.02130621299147606,0.8848611116409302]"
20260824,middle,24,0,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000486491.jpg,True,-0.002395389601588249,0.004903822671622038,0.3715446889400482,0.0018219893099740148,-1.621560045350634e-06,20.549659729003906,0.4129512906074524,0.2477707862854004,"[2.672821044921875,2.6389260292053223,0.02130621299147606,0.8848611116409302]"
20260824,middle,24,0,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000111194.jpg,True,0.009844583459198475,0.01652730628848076,0.0992596298456192,0.0016404942143708467,1.6030412552936468e-06,20.549659729003906,0.4129512906074524,0.2477707862854004,"[2.672821044921875,2.6389260292053223,0.02130621299147606,0.8848611116409302]"
20260824,middle,24,0,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000012236.jpg,True,-0.03353995457291603,0.011929690837860107,0.12697066366672516,0.001514720730483532,-6.450574801419862e-06,20.549659729003906,0.4129512906074524,0.2477707862854004,"[2.672821044921875,2.6389260292053223,0.02130621299147606,0.8848611116409302]"
20260824,middle,24,1,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000447095.jpg,True,0.02113633044064045,0.003973693121224642,0.4716240167617798,0.0018740890081971884,1.8681670553633012e-05,20.38564682006836,0.3932002782821655,0.23592017590999603,"[2.054823875427246,3.3915367126464844,0.02238141931593418,0.9025724530220032]"
20260824,middle,24,1,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000103427.jpg,True,0.0023595031816512346,0.0027976338751614094,0.5322819948196411,0.0014891301980242133,1.8702298802963924e-06,20.38564682006836,0.3932002782821655,0.23592017590999603,"[2.054823875427246,3.3915367126464844,0.02238141931593418,0.9025724530220032]"
20260824,middle,24,1,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000361519.jpg,True,0.00020666829368565232,0.01667974703013897,0.1089257299900055,0.0018168536480516195,4.0900090425566304e-08,20.38564682006836,0.3932002782821655,0.23592017590999603,"[2.054823875427246,3.3915367126464844,0.02238141931593418,0.9025724530220032]"
20260824,middle,24,1,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000128142.jpg,True,0.0009526862995699048,0.004083108156919479,0.41492629051208496,0.0016941889189183712,6.697036951663904e-07,20.38564682006836,0.3932002782821655,0.23592017590999603,"[2.054823875427246,3.3915367126464844,0.02238141931593418,0.9025724530220032]"
20260824,middle,24,2,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000003242.jpg,True,-0.002514427760615945,0.004961165599524975,0.2940150797367096,0.0014586574397981167,-1.0783558082039235e-06,23.501127243041992,0.32585299015045166,0.1955118030309677,"[2.3808155059814453,3.80147123336792,0.017218468710780144,0.9021576046943665]"
20260824,middle,24,2,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000332646.jpg,True,-0.004285294096916914,0.0073973676189780235,0.22086229920387268,0.001633799634873867,-1.5463258478121134e-06,23.501127243041992,0.32585299015045166,0.1955118030309677,"[2.3808155059814453,3.80147123336792,0.017218468710780144,0.9021576046943665]"
20260824,middle,24,2,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000399784.jpg,True,0.010483313351869583,0.004743552301079035,0.2892111539840698,0.0013718882109969854,4.159415766480379e-06,23.501127243041992,0.32585299015045166,0.1955118030309677,"[2.3808155059814453,3.80147123336792,0.017218468710780144,0.9021576046943665]"
20260824,middle,24,2,3,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000268809.jpg,True,0.006409794092178345,0.008508464321494102,0.16291862726211548,0.001386187388561666,1.4475606349151349e-06,23.501127243041992,0.32585299015045166,0.1955118030309677,"[2.3808155059814453,3.80147123336792,0.017218468710780144,0.9021576046943665]"
20260824,middle,24,3,0,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000469798.jpg,True,-0.0006845855969004333,0.015316114760935307,0.14905646443367004,0.0022829659283161163,-2.3295820028579328e-07,23.3649959564209,0.33886897563934326,0.2033213973045349,"[2.731313943862915,3.11745023727417,0.02619638666510582,0.896236777305603]"
20260824,middle,24,3,1,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000341797.jpg,True,-0.017996422946453094,0.005141775589436293,0.2667292058467865,0.0013714616652578115,-6.5832514337671455e-06,23.3649959564209,0.33886897563934326,0.2033213973045349,"[2.731313943862915,3.11745023727417,0.02619638666510582,0.896236777305603]"
20260824,middle,24,3,2,E:/2026YOLO/datasets/coco_d2_mini_2048_seed20260901/images/train2017/000000172342.jpg,True,0.02427261509001255,0.004309413954615593,0.31056147813796997,0.001338337897323072,1.008857725537382e-05,23.3649959564209,0.33886897563934326,0.2033213973045349,"[2.731313943862915,3.11745023727417,0.02619638666510582,0.896236777305603]"
